Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1987-11-30,85.79501107408223,79.63567598145508,124.65599506253916,86.37183195621984,257.7545213304847,125.45945567647205,290.6916062127787,151.840216592656,113.64230375012546,103.34571223279215,132.74950562125366,71.22559357699667,117.25616724109517,83.34037813023726,61.510937727209736,89.00446619326176,89.01365231168525,94.59631426769393,165.27705366131983,150.44736868730178,347.3205094620387,98.88292454075966,105.11508573639279,59.94448763888791,112.23898587246343,88.03931937733594,82.84961288982086,136.95156743995878,269.64151608290575,250.38620814237063,141.48012931235797,225.22199156205448,121.00636936186076,72.4590076258732,91.6777112737238,78.54788695111996,103.2491146915524,145.09769335218374,315.55740672107135,103.64055387565404,54.62714955326894,102.01201266993895,110.79416581554655,96.96558097926463,163.59261507655964,138.9735753256523,148.51772692977562,57.06437775060946,82.3414562907104,62.75583353373759
1987-12-31,86.35914426389144,79.91681253579347,125.0277939626248,85.70763493143652,260.53994392489534,124.63532671283444,290.83603490628656,153.3127575642795,114.19662373252446,103.76232716068986,135.05110771062778,71.57783630992378,117.59887292302294,84.49670336198959,61.30716799636253,88.6464023939699,89.33145240031408,93.73991531244288,167.97113116837934,153.02953170384967,347.15077967274215,98.66120899133186,105.12127771285975,59.4322438861678,112.47961963418732,87.33286579525871,82.52852145261072,136.98099131649607,269.35806912590374,251.12234848924857,141.1965058575056,226.75760840116843,120.83991971234546,71.58846731353228,92.29972685320067,77.34866162558629,102.71414983414547,145.7998826826101,318.61040816577423,104.97137529491106,54.30272985908465,102.3590598993894,109.06429793139125,97.09284376550136,165.82798051048852,140.63021680945045,149.0525087453733,58.09818601470388,82.02272938126715,61.15993144278331
1988-01-31,87.17716460625125,82.47767013754645,125.55473724260591,85.5747708780183,263.6664658037878,124.57395283628743,291.49072245911077,154.8856242986621,114.63184397284056,104.31581549326448,137.60988011651375,72.53218155385025,118.55165840661542,85.63963572684374,61.446077852722965,88.5288795153544,90.08248065666346,92.54945077843735,170.14840684040863,155.09307630580884,346.6344824759931,98.75250372700216,105.90205775406413,59.4766408784128,112.29900678710133,87.21377544846776,82.52774233616884,137.6830551612791,269.9687188153368,252.308416338345,141.36341363036087,227.55226525383353,120.98618925647887,70.85346418640677,92.94348394236681,75.91649776509551,102.40687483312368,146.76295002820567,321.0305648222099,105.92775885749703,53.8949146236136,102.71950505811087,108.80709947303144,96.91200084908378,167.8769401500109,141.82539614761055,150.39888376460456,59.36356041431507,82.19289164441822,60.20355483807095
1988-02-29,88.07907243884398,86.59555865115351,126.12604127240554,85.87072973045616,267.2109136697605,125.37733935787192,293.5090594901968,156.57297986048732,115.07248258792607,105.51377403094256,140.48788410533402,73.8966738860952,119.84285736747951,86.77470482024073,61.939014748106985,88.78095809211304,90.9528542227785,91.55984672391463,172.02096343322907,156.64913579201072,347.0482821031813,99.84280811015185,107.09070694858794,60.05296594928447,112.3622903627674,87.62971416557961,82.95883062673795,138.6740420937431,271.61599402526815,253.68688287665287,141.48120148691683,228.3853897012601,121.70424609319326,70.30662159614523,93.93070439438803,74.84258394304221,102.55723502402847,148.8487284475352,323.06174630312614,106.2881782052353,53.380974018631264,103.53482528646042,109.06249263880582,96.44743196348455,170.4839990540359,142.99714582636832,151.84462606261087,60.686780744523034,82.7823777404367,59.53472023628362
1988-03-31,88.9858932693169,90.46268040220261,126.81710621221241,86.52100668843538,271.70056689640097,126.27950403575669,296.9122602244336,158.42794275438501,115.93636027706165,107.06862174327432,143.78633529772014,75.15930026166498,122.02298963616133,88.12227650237297,62.925699107417465,89.29156755382303,91.70357309275619,90.83263244344396,174.12440063825,158.81828207019868,348.54650134760266,101.62192682314081,108.22701647717939,60.71036685528252,113.07583851476012,88.4532628538241,83.53190583894234,139.71777039837272,273.5456173074877,256.00338459641546,141.32097956288214,229.70538078553554,122.79847436132466,69.92421245704467,95.41365588241787,74.40540290585882,103.44585696816748,151.49286460550314,325.38633390455425,106.39308215590417,52.90181422686788,104.47560763854551,109.17153601124522,95.97413958994758,174.1179935847816,144.75616580771458,152.80231799218055,62.044439102237035,83.81092921355128,58.80859505895625
1988-04-30,89.77742508680576,92.55858696040882,127.37094156921222,87.37398795431994,276.96169078266416,126.51014988408379,301.08430937518625,160.54546645001798,117.38519771739443,108.20735945625376,147.6410454852407,75.81674310652078,124.87037351135743,89.34544322529189,64.17319575277517,90.02792382742925,92.44810790000587,90.23633810458718,176.71411375515478,161.92796378195135,351.1608259571081,103.86680375185293,109.42003660476973,61.06382530888959,114.31789725321846,89.43213700213742,84.14758733475128,140.74571447692912,275.3328713925828,259.456904865189,140.96900745834887,231.6232945517063,124.09241050413144,69.65970299250642,97.25296912079965,74.65097342659945,105.07690281438566,154.36793617687826,328.66841937138855,106.6881338215028,52.635185911657096,105.08254026199326,109.0457157922883,95.7226374975209,178.53837222574356,147.37682235270506,153.9445622294468,63.15934552715354,84.90917748098776,58.2333507790345
1988-05-31,90.64247269154424,93.88100107487875,127.34296804004292,87.99072908497897,282.621351051609,125.8528808917361,304.485792810695,162.82756681570626,119.06673286503943,108.97143050611902,151.74332578806636,75.66679392811233,127.53941372061975,90.25868312183876,65.47050872396797,90.9226425480938,93.31523543287511,90.09856791031046,179.41188885080723,165.2982851702413,353.8544986426353,105.95077642187054,110.57876630215095,61.113706652234086,115.53138979524446,90.41444366370607,84.55543155724796,141.76563482438792,276.57299873696866,262.8334574986551,140.8216342565692,234.41597817404048,125.63401705746114,69.5477686265833,99.21044390539471,75.14442513059662,107.06902291850398,157.82879422034034,332.06328571080667,107.07212067786483,52.67405466622186,105.4305766547451,109.32451084473247,95.75121093711063,183.28364261221856,150.52142424377956,155.46072831201857,63.46762574160079,85.99441951431416,58.43979464310243
1988-06-30,91.49180793247002,96.11399659879561,126.9052122705494,88.1130956309154,288.9512873685134,124.51748659613082,305.7116153746421,165.4212329382974,120.45136914401414,109.5578278110753,155.54960200585708,75.03633707050288,129.76186327609037,91.22141400039273,66.80105518783492,91.67750985080008,94.31013625078184,90.29075896166147,181.93765105150302,168.51202529251853,354.58149585189904,107.53629068637618,111.28924039557796,60.97844130861293,115.93810669658279,91.35223630941314,84.61590775654324,142.93151039732217,277.02660940945003,264.977126386523,141.22412123497338,237.62014960178482,127.06394800161908,69.68314492623313,100.48328306852912,74.98032631409733,109.26975137652467,161.51867067429143,334.40498259754605,107.51726561596884,52.92483265599732,105.5516751339648,109.52654647478039,95.77238357656407,188.03596855550776,153.52651119012987,157.04937546260746,62.7861147548257,87.40500785421185,59.82482494030839
1988-07-31,91.62798266843384,99.40366018552777,126.53146844538027,87.8100333902038,295.441374527424,123.50204509344898,305.19353649085133,168.41914687451882,120.92256786486188,109.71118303301782,159.29151388474065,74.57937461517018,131.7588483408771,92.07032068401821,67.88448556070833,91.85527197636632,95.52839643973951,90.07942103517884,184.11441874781437,171.46539073673156,354.3323330571977,108.84711948620468,111.17279254778849,60.75014445049256,116.21128121976376,91.96353317042967,84.44269506536881,144.25686147133783,276.41437213572624,265.05864225584867,141.8878901254228,239.4936782395178,128.11349435261468,69.85901689806776,100.59606505359334,73.99154313744373,111.73669527777471,164.1430567650041,335.26110738492383,108.2336926879019,53.15970049639352,105.62556078212961,108.39536223239672,95.3748780476908,192.1447063932104,155.71262063602074,158.80318486744378,61.49669134650711,89.16862887633306,62.091654824954205
1988-08-31,90.83058784031896,103.3461285629969,126.49173185435465,87.37289524918296,301.678287160822,123.09692148273673,303.6709924828451,171.3158435913295,121.12811310831138,109.74852496112561,163.5107499389325,74.8166564041097,133.4579672701916,92.69496725659792,68.27510208753341,91.56511355593594,96.88804670275348,89.15012386159702,185.7309483691042,173.87781812594076,353.95219147801663,109.88207795396012,110.57024133801902,60.726800172673556,116.68524213795992,92.08891370492745,84.22057261542177,145.3158784609486,275.02899703374084,263.9018791134792,142.14277150962056,239.93195737223166,128.56697350203817,69.75397660835691,100.80204648638859,72.90695170501176,113.7326616915877,165.56848808999604,335.1139652625954,109.2740312973401,53.18707611685009,106.04078554707482,106.37564932781589,94.60889870351585,194.90899596861573,156.71744299853643,160.38467746822408,60.14899954014313,90.58658820706331,64.18943468108692
